SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22015,1626164,0021500908,"MAR 03, 2016",PHX @ MIA,L,39,11,21,0.524,3,7,0.429,9,9,1.0,0,3,3,4,0,0,4,4,34,-8,1
22015,1626164,0021500891,"MAR 01, 2016",PHX @ CHA,L,34,4,16,0.25,1,4,0.25,4,5,0.8,1,1,2,1,1,0,2,3,13,-39,1
22015,1626164,0021500875,"FEB 27, 2016",PHX vs. MEM,W,38,6,16,0.375,2,9,0.222,1,2,0.5,2,2,4,2,0,0,2,6,15,17,1
22015,1626164,0021500858,"FEB 25, 2016",PHX vs. BKN,L,30,3,12,0.25,1,3,0.333,5,6,0.833,0,1,1,2,0,0,0,4,12,-18,1
22015,1626164,0021500839,"FEB 22, 2016",PHX @ LAC,L,26,2,10,0.2,1,3,0.333,0,0,0.0,0,1,1,2,0,0,1,6,5,-34,1
22015,1626164,0021500826,"FEB 21, 2016",PHX vs. SAS,L,24,3,9,0.333,1,2,0.5,3,3,1.0,1,3,4,6,0,0,1,4,10,-1,1
22015,1626164,0021500814,"FEB 19, 2016",PHX vs. HOU,L,31,3,11,0.273,2,7,0.286,2,2,1.0,1,0,1,1,1,0,1,1,10,-37,1
22015,1626164,0021500799,"FEB 10, 2016",PHX vs. GSW,L,42,5,11,0.455,1,4,0.25,4,6,0.667,0,7,7,10,2,0,7,2,15,-7,1
22015,1626164,0021500783,"FEB 08, 2016",PHX vs. OKC,L,29,1,8,0.125,0,3,0.0,4,4,1.0,0,3,3,4,0,1,3,6,6,-10,1
22015,1626164,0021500768,"FEB 06, 2016",PHX vs. UTA,L,34,6,14,0.429,2,5,0.4,4,4,1.0,0,3,3,1,1,0,1,5,18,-12,1
22015,1626164,0021500749,"FEB 04, 2016",PHX vs. HOU,L,41,3,12,0.25,2,5,0.4,9,10,0.9,0,3,3,4,1,0,5,2,17,-5,1
22015,1626164,0021500732,"FEB 02, 2016",PHX vs. TOR,L,37,9,19,0.474,6,14,0.429,3,4,0.75,0,5,5,0,2,0,4,4,27,3,1
22015,1626164,0021500717,"JAN 31, 2016",PHX @ DAL,L,41,6,15,0.4,2,6,0.333,5,5,1.0,0,7,7,4,0,1,4,6,19,-6,1
22015,1626164,0021500700,"JAN 29, 2016",PHX @ NYK,L,27,8,15,0.533,3,6,0.5,2,3,0.667,0,0,0,3,0,0,1,5,21,-16,1
22015,1626164,0021500684,"JAN 27, 2016",PHX @ CLE,L,34,4,9,0.444,1,4,0.25,7,8,0.875,2,1,3,5,0,0,2,4,16,-25,1
22015,1626164,0021500677,"JAN 26, 2016",PHX @ PHI,L,36,5,15,0.333,1,3,0.333,1,2,0.5,0,4,4,7,0,0,0,5,12,-6,1
22015,1626164,0021500660,"JAN 23, 2016",PHX vs. ATL,W,36,6,19,0.316,3,9,0.333,0,0,0.0,0,2,2,1,2,0,3,6,15,13,1
22015,1626164,0021500644,"JAN 21, 2016",PHX vs. SAS,L,44,8,16,0.5,2,6,0.333,6,7,0.857,0,1,1,5,0,0,1,4,24,-23,1
22015,1626164,0021500628,"JAN 19, 2016",PHX vs. IND,L,40,9,16,0.563,6,11,0.545,8,8,1.0,0,0,0,2,0,0,4,3,32,-7,1
22015,1626164,0021500610,"JAN 17, 2016",PHX @ MIN,L,27,4,8,0.5,0,0,0.0,3,4,0.75,0,0,0,0,0,0,0,4,11,-15,1
22015,1626164,0021500595,"JAN 15, 2016",PHX @ BOS,L,24,2,9,0.222,0,4,0.0,5,6,0.833,1,4,5,0,0,0,3,3,9,4,1
22015,1626164,0021500569,"JAN 12, 2016",PHX @ IND,L,29,8,12,0.667,1,2,0.5,2,3,0.667,1,1,2,2,0,1,4,5,19,-10,1
22015,1626164,0021500547,"JAN 08, 2016",PHX vs. MIA,L,37,6,17,0.353,1,7,0.143,3,4,0.75,2,4,6,2,1,0,2,5,16,-2,1
22015,1626164,0021500533,"JAN 06, 2016",PHX vs. CHA,W,32,7,13,0.538,3,5,0.6,0,0,0.0,1,9,10,2,1,0,1,2,17,10,1
22015,1626164,0021500510,"JAN 03, 2016",PHX @ LAL,L,22,5,13,0.385,0,3,0.0,0,1,0.0,0,4,4,1,1,0,2,3,10,-30,1
22015,1626164,0021500496,"JAN 02, 2016",PHX @ SAC,L,42,6,10,0.6,2,5,0.4,7,8,0.875,0,1,1,3,4,0,1,2,21,-14,1
22015,1626164,0021500488,"DEC 31, 2015",PHX @ OKC,L,39,4,11,0.364,0,1,0.0,4,4,1.0,1,2,3,5,0,0,5,3,12,-1,1
22015,1626164,0021500481,"DEC 30, 2015",PHX @ SAS,L,24,4,10,0.4,0,1,0.0,1,2,0.5,0,3,3,0,0,0,2,2,9,-9,1
22015,1626164,0021500466,"DEC 28, 2015",PHX vs. CLE,L,29,5,6,0.833,0,1,0.0,0,0,0.0,1,2,3,3,0,0,3,2,10,-7,1
22015,1626164,0021500451,"DEC 26, 2015",PHX vs. PHI,L,20,6,11,0.545,3,4,0.75,4,7,0.571,1,0,1,0,0,0,0,4,19,13,1
22015,1626164,0021500417,"DEC 21, 2015",PHX @ UTA,L,13,2,4,0.5,0,0,0.0,2,2,1.0,0,0,0,0,0,0,1,2,6,-20,1
22015,1626164,0021500406,"DEC 20, 2015",PHX vs. MIL,L,18,1,5,0.2,0,3,0.0,5,5,1.0,0,2,2,2,3,0,1,1,7,-1,1
22015,1626164,0021500381,"DEC 16, 2015",PHX @ GSW,L,10,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,2,0,0,2,2,0,-19,1
22015,1626164,0021500363,"DEC 14, 2015",PHX @ DAL,L,5,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,0,1
22015,1626164,0021500353,"DEC 13, 2015",PHX vs. MIN,W,14,1,5,0.2,0,1,0.0,2,2,1.0,1,0,1,1,0,0,1,3,4,1,1
22015,1626164,0021500343,"DEC 11, 2015",PHX vs. POR,L,22,3,4,0.75,2,2,1.0,0,0,0.0,0,1,1,1,0,1,0,1,8,0,1
22015,1626164,0021500326,"DEC 09, 2015",PHX vs. ORL,W,19,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,3,2,-10,1
22015,1626164,0021500309,"DEC 07, 2015",PHX @ CHI,W,33,6,10,0.6,2,2,1.0,0,0,0.0,0,3,3,5,1,0,1,1,14,6,1
22015,1626164,0021500299,"DEC 06, 2015",PHX @ MEM,L,15,2,6,0.333,1,1,1.0,0,0,0.0,0,2,2,1,0,0,0,2,5,-2,1
22015,1626164,0021500284,"DEC 04, 2015",PHX @ WAS,L,16,4,6,0.667,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,1,8,-6,1
22015,1626164,0021500270,"DEC 02, 2015",PHX @ DET,L,23,5,6,0.833,3,3,1.0,5,5,1.0,0,1,1,1,0,0,0,5,18,4,1
22015,1626164,0021500264,"DEC 01, 2015",PHX @ BKN,L,8,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-5,1
22015,1626164,0021500236,"NOV 27, 2015",PHX vs. GSW,L,25,2,5,0.4,0,1,0.0,2,4,0.5,0,0,0,0,1,0,1,3,6,-2,1
22015,1626164,0021500225,"NOV 25, 2015",PHX vs. NOP,L,9,2,3,0.667,1,2,0.5,0,0,0.0,0,3,3,1,1,0,0,1,5,5,1
22015,1626164,0021500207,"NOV 23, 2015",PHX @ SAS,L,24,2,5,0.4,0,2,0.0,0,0,0.0,1,3,4,1,1,0,1,1,4,-8,1
22015,1626164,0021500198,"NOV 22, 2015",PHX @ NOP,L,16,5,8,0.625,1,1,1.0,4,4,1.0,0,2,2,0,1,0,0,1,15,-3,1
22015,1626164,0021500185,"NOV 20, 2015",PHX @ DEN,W,10,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,2,0,18,1
22015,1626164,0021500174,"NOV 18, 2015",PHX vs. CHI,L,15,2,3,0.667,2,2,1.0,0,0,0.0,0,1,1,0,0,2,0,2,6,9,1
22015,1626164,0021500157,"NOV 16, 2015",PHX vs. LAL,W,2,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,1,1
22015,1626164,0021500143,"NOV 14, 2015",PHX vs. DEN,W,15,2,8,0.25,2,3,0.667,0,0,0.0,0,2,2,0,0,0,2,0,6,1,1
22015,1626164,0021500126,"NOV 12, 2015",PHX vs. LAC,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-1,1
22015,1626164,0021500097,"NOV 08, 2015",PHX @ OKC,L,10,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,3,0,-5,1
22015,1626164,0021500067,"NOV 04, 2015",PHX vs. SAC,W,6,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,0,1,1,1,0,5,-3,1
22015,1626164,0021500032,"OCT 30, 2015",PHX vs. POR,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-1,1
22015,1626164,0021500014,"OCT 28, 2015",PHX vs. DAL,L,21,6,7,0.857,1,2,0.5,1,3,0.333,0,3,3,0,1,0,0,2,14,4,1
22016,1626164,0021601199,"APR 09, 2017",PHX vs. DAL,W,23,8,15,0.533,1,4,0.25,4,5,0.8,0,2,2,3,0,0,2,1,21,13,1
22016,1626164,0021601186,"APR 07, 2017",PHX vs. OKC,W,38,13,29,0.448,5,9,0.556,6,8,0.75,0,5,5,4,1,0,1,3,37,20,1
22016,1626164,0021601171,"APR 05, 2017",PHX vs. GSW,L,42,7,24,0.292,2,7,0.286,5,7,0.714,1,2,3,5,3,0,2,3,21,-10,1
22016,1626164,0021601153,"APR 02, 2017",PHX vs. HOU,L,39,7,22,0.318,1,6,0.167,12,12,1.0,0,5,5,9,1,0,8,4,27,-3,1
22016,1626164,0021601141,"APR 01, 2017",PHX @ POR,L,42,10,25,0.4,0,4,0.0,11,14,0.786,1,2,3,7,3,0,7,2,31,-6,1
22016,1626164,0021601124,"MAR 30, 2017",PHX vs. LAC,L,37,13,22,0.591,4,7,0.571,3,6,0.5,0,2,2,9,1,0,3,6,33,-2,1
22016,1626164,0021601087,"MAR 26, 2017",PHX @ CHA,L,35,7,17,0.412,2,5,0.4,7,7,1.0,1,3,4,5,0,1,4,3,23,-32,1
22016,1626164,0021601076,"MAR 24, 2017",PHX @ BOS,L,45,21,40,0.525,4,11,0.364,24,26,0.923,2,6,8,6,3,1,5,3,70,-6,1
22016,1626164,0021601067,"MAR 23, 2017",PHX @ BKN,L,40,9,26,0.346,3,9,0.333,7,8,0.875,0,2,2,0,3,0,3,6,28,-21,1
22016,1626164,0021601053,"MAR 21, 2017",PHX @ MIA,L,34,4,16,0.25,0,4,0.0,3,4,0.75,2,2,4,5,1,0,7,3,11,-29,1
22016,1626164,0021601026,"MAR 17, 2017",PHX vs. ORL,L,30,3,13,0.231,0,2,0.0,4,4,1.0,0,4,4,3,2,0,3,2,10,6,1
22016,1626164,0021601012,"MAR 15, 2017",PHX vs. SAC,L,40,6,26,0.231,3,9,0.333,4,4,1.0,1,2,3,2,0,0,1,2,19,-7,2
22016,1626164,0021600988,"MAR 12, 2017",PHX vs. POR,L,41,13,26,0.5,0,0,0.0,2,4,0.5,1,4,5,3,1,0,3,1,28,-17,1
22016,1626164,0021600982,"MAR 11, 2017",PHX @ DAL,W,35,12,20,0.6,2,5,0.4,10,10,1.0,1,4,5,2,0,0,1,2,36,15,1
22016,1626164,0021600964,"MAR 09, 2017",PHX vs. LAL,L,38,10,21,0.476,1,4,0.25,2,2,1.0,1,5,6,3,0,0,3,2,23,-3,1
22016,1626164,0021600948,"MAR 07, 2017",PHX vs. WAS,L,38,8,18,0.444,4,7,0.571,5,6,0.833,1,3,4,6,0,0,6,2,25,5,1
22016,1626164,0021600929,"MAR 05, 2017",PHX vs. BOS,W,27,5,10,0.5,1,3,0.333,5,6,0.833,0,5,5,0,1,0,1,5,16,8,1
22016,1626164,0021600916,"MAR 03, 2017",PHX vs. OKC,W,33,5,13,0.385,2,7,0.286,5,6,0.833,0,7,7,3,0,1,6,2,17,-2,1
22016,1626164,0021600907,"MAR 02, 2017",PHX vs. CHA,W,30,5,12,0.417,1,4,0.25,4,5,0.8,0,6,6,9,0,0,5,3,15,7,1
22016,1626164,0021600892,"FEB 28, 2017",PHX @ MEM,L,36,3,11,0.273,2,5,0.4,1,1,1.0,0,3,3,1,0,1,2,2,9,-11,1
22016,1626164,0021600875,"FEB 26, 2017",PHX @ MIL,L,35,5,11,0.455,2,3,0.667,3,4,0.75,0,4,4,3,1,0,3,3,15,6,1
22016,1626164,0021600859,"FEB 24, 2017",PHX @ CHI,L,41,10,21,0.476,2,4,0.5,5,8,0.625,0,3,3,2,2,0,4,4,27,-11,1
22016,1626164,0021600844,"FEB 15, 2017",PHX vs. LAL,W,30,9,14,0.643,4,7,0.571,1,2,0.5,1,3,4,1,0,1,3,3,23,29,1
22016,1626164,0021600829,"FEB 13, 2017",PHX vs. NOP,L,36,9,19,0.474,2,6,0.333,1,1,1.0,0,1,1,3,1,1,5,4,21,2,1
22016,1626164,0021600812,"FEB 11, 2017",PHX @ HOU,L,26,6,18,0.333,1,3,0.333,5,6,0.833,0,1,1,2,1,0,3,3,18,-29,1
22016,1626164,0021600807,"FEB 10, 2017",PHX vs. CHI,W,33,10,19,0.526,2,4,0.5,5,6,0.833,3,2,5,4,0,0,1,1,27,19,1
22016,1626164,0021600788,"FEB 08, 2017",PHX @ MEM,L,32,6,13,0.462,0,3,0.0,8,10,0.8,0,1,1,3,0,0,3,3,20,-22,1
22016,1626164,0021600774,"FEB 06, 2017",PHX @ NOP,L,37,5,20,0.25,1,8,0.125,3,4,0.75,0,2,2,5,1,2,3,4,14,-7,1
22016,1626164,0021600761,"FEB 04, 2017",PHX vs. MIL,L,38,9,19,0.474,5,8,0.625,8,8,1.0,1,2,3,4,0,0,5,5,31,-16,1
22016,1626164,0021600753,"FEB 03, 2017",PHX @ SAC,W,41,11,24,0.458,4,8,0.5,7,10,0.7,0,2,2,2,2,1,1,4,33,7,1
22016,1626164,0021600739,"FEB 01, 2017",PHX vs. LAC,L,35,7,19,0.368,1,3,0.333,5,5,1.0,2,2,4,6,0,1,1,3,20,-10,1
22016,1626164,0021600723,"JAN 30, 2017",PHX vs. MEM,L,39,6,20,0.3,0,3,0.0,10,12,0.833,2,4,6,2,1,0,3,1,22,-11,1
22016,1626164,0021600709,"JAN 28, 2017",PHX vs. DEN,L,35,8,16,0.5,0,2,0.0,7,11,0.636,1,3,4,2,1,1,3,5,23,19,1
22016,1626164,0021600692,"JAN 26, 2017",PHX @ DEN,L,33,9,17,0.529,1,6,0.167,5,6,0.833,0,0,0,6,1,0,5,2,24,-19,1
22016,1626164,0021600679,"JAN 24, 2017",PHX vs. MIN,L,43,9,23,0.391,4,7,0.571,4,4,1.0,0,2,2,4,0,0,4,3,26,-2,1
22016,1626164,0021600663,"JAN 22, 2017",PHX @ TOR,W,37,6,14,0.429,5,8,0.625,3,4,0.75,0,4,4,2,2,0,2,5,20,12,1
22016,1626164,0021600654,"JAN 21, 2017",PHX @ NYK,W,37,10,21,0.476,3,4,0.75,3,3,1.0,1,0,1,2,1,1,5,4,26,-1,1
22016,1626164,0021600636,"JAN 19, 2017",PHX @ CLE,L,37,4,13,0.308,0,4,0.0,13,14,0.929,1,6,7,8,0,0,4,3,21,-8,1
22016,1626164,0021600620,"JAN 16, 2017",PHX vs. UTA,L,46,10,22,0.455,1,5,0.2,4,4,1.0,0,0,0,1,0,0,3,3,25,-4,1
22016,1626164,0021600605,"JAN 14, 2017",PHX vs. SAS,W,37,12,22,0.545,3,5,0.6,12,12,1.0,2,0,2,2,0,0,3,4,39,10,1
22016,1626164,0021600591,"JAN 12, 2017",PHX vs. DAL,L,37,14,20,0.7,6,7,0.857,5,7,0.714,0,1,1,3,1,0,7,4,39,-3,1
22016,1626164,0021600565,"JAN 08, 2017",PHX vs. CLE,L,45,12,24,0.5,2,7,0.286,2,4,0.5,3,2,5,4,2,0,2,2,28,2,1
22016,1626164,0021600541,"JAN 05, 2017",PHX @ DAL,W,36,9,17,0.529,3,3,1.0,1,1,1.0,0,2,2,0,0,1,4,2,22,5,1
22016,1626164,0021600527,"JAN 03, 2017",PHX vs. MIA,W,35,9,19,0.474,3,6,0.5,6,7,0.857,1,1,2,4,1,0,6,3,27,9,1
22016,1626164,0021600519,"JAN 02, 2017",PHX @ LAC,L,33,4,15,0.267,1,5,0.2,4,6,0.667,0,1,1,2,2,0,3,5,13,5,1
22016,1626164,0021600506,"DEC 31, 2016",PHX @ UTA,L,36,9,19,0.474,1,3,0.333,1,1,1.0,0,3,3,1,3,0,1,2,20,-6,1
22016,1626164,0021600490,"DEC 29, 2016",PHX vs. TOR,W,38,6,19,0.316,1,4,0.25,6,7,0.857,0,5,5,5,1,0,1,3,19,12,1
22016,1626164,0021600482,"DEC 28, 2016",PHX @ SAS,L,29,2,13,0.154,0,2,0.0,4,4,1.0,0,3,3,4,2,0,3,4,8,-15,1
22016,1626164,0021600467,"DEC 26, 2016",PHX @ HOU,L,28,6,18,0.333,1,5,0.2,3,3,1.0,1,1,2,4,1,0,1,6,16,-17,1
22016,1626164,0021600453,"DEC 23, 2016",PHX vs. PHI,W,38,8,18,0.444,4,9,0.444,3,3,1.0,0,6,6,6,2,0,4,3,23,12,1
22016,1626164,0021600435,"DEC 21, 2016",PHX vs. HOU,L,36,11,25,0.44,2,4,0.5,4,5,0.8,2,4,6,7,0,0,1,3,28,-5,1
22016,1626164,0021600416,"DEC 19, 2016",PHX @ MIN,L,29,6,15,0.4,1,5,0.2,5,6,0.833,1,1,2,3,0,1,2,2,18,-3,1
22016,1626164,0021600399,"DEC 17, 2016",PHX @ OKC,L,33,11,22,0.5,3,5,0.6,6,7,0.857,1,2,3,5,1,0,6,3,31,-13,1
22016,1626164,0021600387,"DEC 15, 2016",PHX vs. SAS,L,36,6,19,0.316,2,6,0.333,3,4,0.75,1,3,4,5,2,0,4,4,17,-18,1
22016,1626164,0021600372,"DEC 13, 2016",PHX vs. NYK,W,36,3,16,0.188,1,5,0.2,5,5,1.0,0,1,1,0,0,1,1,2,12,7,1
22016,1626164,0021600359,"DEC 11, 2016",PHX vs. NOP,L,38,6,15,0.4,2,8,0.25,2,3,0.667,0,5,5,5,1,0,4,1,16,7,1
22016,1626164,0021600344,"DEC 09, 2016",PHX @ LAL,W,28,6,17,0.353,1,6,0.167,2,2,1.0,1,2,3,4,0,0,2,6,15,11,1
22016,1626164,0021600329,"DEC 07, 2016",PHX vs. IND,L,31,4,13,0.308,2,6,0.333,3,4,0.75,1,2,3,5,1,0,4,5,13,-3,1
22016,1626164,0021600320,"DEC 06, 2016",PHX @ UTA,L,26,9,13,0.692,1,3,0.333,2,3,0.667,0,2,2,1,1,0,4,1,21,-25,1
22016,1626164,0021600299,"DEC 03, 2016",PHX @ GSW,L,33,8,17,0.471,1,5,0.2,4,5,0.8,1,0,1,5,0,0,2,4,21,-5,1
22016,1626164,0021600274,"NOV 30, 2016",PHX vs. ATL,W,33,5,13,0.385,1,2,0.5,2,6,0.333,0,1,1,4,1,0,1,2,13,2,1
22016,1626164,0021600246,"NOV 27, 2016",PHX vs. DEN,L,36,11,27,0.407,4,10,0.4,4,5,0.8,0,3,3,4,1,0,1,5,30,14,1
22016,1626164,0021600236,"NOV 25, 2016",PHX vs. MIN,L,33,4,10,0.4,1,3,0.333,2,2,1.0,0,2,2,2,2,1,4,3,11,-12,1
22016,1626164,0021600214,"NOV 23, 2016",PHX @ ORL,W,34,4,10,0.4,1,3,0.333,2,2,1.0,0,3,3,1,2,1,1,4,11,3,1
22016,1626164,0021600200,"NOV 21, 2016",PHX @ WAS,L,37,12,26,0.462,6,9,0.667,0,0,0.0,1,1,2,2,0,0,2,4,30,-17,1
22016,1626164,0021600189,"NOV 19, 2016",PHX @ PHI,L,18,4,13,0.308,0,2,0.0,2,3,0.667,0,1,1,0,2,0,5,0,10,-18,1
22016,1626164,0021600176,"NOV 18, 2016",PHX @ IND,W,23,4,11,0.364,1,5,0.2,4,4,1.0,0,1,1,3,1,0,1,3,13,11,1
22016,1626164,0021600166,"NOV 16, 2016",PHX @ DEN,L,37,10,18,0.556,2,3,0.667,2,3,0.667,1,3,4,2,1,0,4,4,24,-16,1
22016,1626164,0021600143,"NOV 13, 2016",PHX @ GSW,L,32,6,18,0.333,1,5,0.2,6,6,1.0,1,3,4,3,2,1,1,1,19,-18,1
22016,1626164,0021600139,"NOV 12, 2016",PHX vs. BKN,L,32,5,18,0.278,0,4,0.0,1,1,1.0,1,5,6,3,1,0,0,2,11,-12,1
22016,1626164,0021600113,"NOV 09, 2016",PHX vs. DET,W,33,3,9,0.333,1,5,0.2,4,5,0.8,0,2,2,4,1,2,3,2,11,10,1
22016,1626164,0021600103,"NOV 08, 2016",PHX @ POR,L,31,8,18,0.444,2,6,0.333,5,5,1.0,0,0,0,0,1,0,2,3,23,-9,1
22016,1626164,0021600092,"NOV 06, 2016",PHX @ LAL,L,45,13,29,0.448,3,7,0.429,10,10,1.0,1,2,3,7,0,0,2,3,39,-4,1
22016,1626164,0021600075,"NOV 04, 2016",PHX @ NOP,W,41,13,22,0.591,3,7,0.429,9,9,1.0,0,4,4,3,0,0,6,6,38,2,1
22016,1626164,0021600063,"NOV 02, 2016",PHX vs. POR,W,39,6,15,0.4,1,2,0.5,2,4,0.5,0,3,3,2,2,0,2,3,15,8,1
22016,1626164,0021600036,"OCT 30, 2016",PHX vs. GSW,L,28,3,12,0.25,1,4,0.25,0,0,0.0,0,0,0,2,0,1,2,0,7,-10,1
22016,1626164,0021600021,"OCT 28, 2016",PHX @ OKC,L,44,8,25,0.32,2,8,0.25,3,5,0.6,2,4,6,1,0,0,1,3,21,-1,1
22016,1626164,0021600012,"OCT 26, 2016",PHX vs. SAC,L,25,8,12,0.667,0,3,0.0,2,5,0.4,0,2,2,3,0,0,4,5,18,-5,1
22017,1626164,0021701027,"MAR 15, 2018",PHX @ UTA,L,34,3,18,0.167,1,4,0.25,5,5,1.0,0,5,5,2,0,0,4,3,12,-15,1
22017,1626164,0021701014,"MAR 13, 2018",PHX vs. CLE,L,34,7,16,0.438,0,3,0.0,3,3,1.0,1,2,3,6,1,0,5,3,17,-27,1
22017,1626164,0021700975,"MAR 08, 2018",PHX @ OKC,L,35,10,22,0.455,4,9,0.444,6,6,1.0,0,6,6,1,1,0,3,4,30,-19,1
22017,1626164,0021700952,"MAR 05, 2018",PHX @ MIA,L,33,12,22,0.545,4,9,0.444,3,6,0.5,0,2,2,5,0,0,3,4,31,-17,1
22017,1626164,0021700943,"MAR 04, 2018",PHX @ ATL,L,34,8,18,0.444,3,6,0.5,1,3,0.333,0,1,1,3,1,0,5,3,20,0,1
22017,1626164,0021700933,"MAR 02, 2018",PHX vs. OKC,L,39,16,28,0.571,6,10,0.6,1,1,1.0,1,5,6,8,0,1,5,2,39,1,1
22017,1626164,0021700918,"FEB 28, 2018",PHX @ MEM,W,39,12,29,0.414,1,6,0.167,9,10,0.9,2,4,6,1,3,0,2,4,34,10,2
22017,1626164,0021700902,"FEB 26, 2018",PHX @ NOP,L,41,14,28,0.5,3,10,0.3,9,11,0.818,0,10,10,7,1,0,3,4,40,-3,1
22017,1626164,0021700889,"FEB 24, 2018",PHX vs. POR,L,39,11,28,0.393,5,10,0.5,3,3,1.0,2,7,9,3,0,2,4,5,30,-11,1
22017,1626164,0021700881,"FEB 23, 2018",PHX vs. LAC,L,37,7,20,0.35,2,9,0.222,11,13,0.846,1,0,1,4,0,0,4,3,27,-3,1
22017,1626164,0021700863,"FEB 14, 2018",PHX @ UTA,L,36,8,20,0.4,6,14,0.429,6,9,0.667,0,5,5,3,0,0,2,2,28,-10,1
22017,1626164,0021700789,"FEB 04, 2018",PHX vs. CHA,L,31,7,14,0.5,4,5,0.8,0,0,0.0,0,5,5,9,0,0,3,3,18,1,1
22017,1626164,0021700773,"FEB 02, 2018",PHX vs. UTA,L,32,7,24,0.292,0,7,0.0,4,4,1.0,2,2,4,6,0,1,3,4,18,-30,1
22017,1626164,0021700760,"JAN 31, 2018",PHX vs. DAL,W,32,5,14,0.357,2,7,0.286,3,3,1.0,0,2,2,4,2,0,5,4,15,7,1
22017,1626164,0021700732,"JAN 28, 2018",PHX @ HOU,L,41,12,23,0.522,5,9,0.556,2,2,1.0,0,3,3,10,0,0,3,3,31,-11,1
22017,1626164,0021700723,"JAN 26, 2018",PHX vs. NYK,L,25,4,12,0.333,2,3,0.667,2,2,1.0,1,3,4,3,1,0,3,2,12,-24,1
22017,1626164,0021700703,"JAN 24, 2018",PHX @ IND,L,26,5,16,0.313,0,4,0.0,9,9,1.0,2,4,6,4,0,0,3,1,19,-33,1
22017,1626164,0021700691,"JAN 22, 2018",PHX @ MIL,L,36,2,14,0.143,1,6,0.167,9,9,1.0,0,4,4,8,3,0,5,4,14,-7,1
22017,1626164,0021700671,"JAN 19, 2018",PHX @ DEN,W,35,11,23,0.478,4,11,0.364,4,4,1.0,0,5,5,5,1,1,3,2,30,7,1
22017,1626164,0021700652,"JAN 16, 2018",PHX @ POR,L,41,14,29,0.483,5,12,0.417,10,10,1.0,0,6,6,8,2,1,4,1,43,-6,2
22017,1626164,0021700636,"JAN 14, 2018",PHX vs. IND,L,33,5,16,0.313,1,6,0.167,4,4,1.0,0,5,5,7,0,0,2,4,15,-18,1
22017,1626164,0021700626,"JAN 12, 2018",PHX vs. HOU,L,37,9,18,0.5,3,8,0.375,6,6,1.0,0,6,6,9,2,0,9,2,27,-18,1
22017,1626164,0021700588,"JAN 07, 2018",PHX vs. OKC,W,31,6,17,0.353,5,10,0.5,9,12,0.75,0,2,2,4,0,0,4,4,26,-1,1
22017,1626164,0021700573,"JAN 05, 2018",PHX @ SAS,L,35,8,17,0.471,3,6,0.5,2,2,1.0,0,5,5,4,1,0,6,4,21,-16,1
22017,1626164,0021700563,"JAN 03, 2018",PHX @ DEN,L,30,4,13,0.308,2,7,0.286,7,8,0.875,0,2,2,5,0,0,2,3,17,-20,1
22017,1626164,0021700551,"JAN 02, 2018",PHX vs. ATL,W,42,9,17,0.529,2,3,0.667,14,15,0.933,0,5,5,7,3,0,8,1,34,10,1
22017,1626164,0021700544,"DEC 31, 2017",PHX vs. PHI,L,39,8,22,0.364,5,10,0.5,11,12,0.917,0,5,5,6,0,0,6,4,32,-1,1
22017,1626164,0021700527,"DEC 29, 2017",PHX @ SAC,W,32,9,25,0.36,3,9,0.333,5,7,0.714,0,3,3,3,1,0,1,4,26,5,1
22017,1626164,0021700504,"DEC 26, 2017",PHX vs. MEM,W,34,9,21,0.429,3,9,0.333,11,12,0.917,0,5,5,6,1,0,5,6,32,10,1
22017,1626164,0021700350,"DEC 05, 2017",PHX @ TOR,L,39,4,15,0.267,1,5,0.2,10,12,0.833,0,5,5,8,2,1,1,4,19,2,1
22017,1626164,0021700341,"DEC 04, 2017",PHX @ PHI,W,39,17,32,0.531,5,8,0.625,7,8,0.875,3,5,8,1,2,1,3,1,46,10,1
22017,1626164,0021700326,"DEC 02, 2017",PHX @ BOS,L,39,16,29,0.552,3,8,0.375,3,3,1.0,1,3,4,5,0,0,3,6,38,-2,1
22017,1626164,0021700303,"NOV 29, 2017",PHX @ DET,L,27,7,8,0.875,2,3,0.667,6,6,1.0,0,4,4,0,1,0,7,3,22,-19,1
